fecha_hora,tramites_online,cpu_usage,ram_usage,storage_usage,input_bytes,output_bytes
2025-07-24 20:30,19,93.69,5.89,122.95,19010682,26025656
2025-07-24 21:00,50,95.0,21.88,336.04,32547799,27042775
2025-07-24 21:30,23,79.61,3.71,486.33,25207767,8849981
2025-07-24 22:00,25,47.87,9.31,758.53,1048576,8776581
2025-07-24 22:30,56,26.06,2.89,445.06,9919528,13484687
2025-07-24 23:00,30,54.01,18.02,1000.0,32642170,48748298
2025-07-24 23:30,44,45.2,7.0,538.02,1048576,1048576
2025-07-25 00:00,53,56.33,2.01,708.93,23949475,18507366
2025-07-25 00:30,9,52.64,13.53,660.11,1048576,1048576
2025-07-25 01:00,10,35.24,1.0,878.04,1048576,1048576
2025-07-25 01:30,8,31.62,4.94,409.68,12362711,19765657
2025-07-25 02:00,26,44.25,1.48,232.61,1048576,27179089
2025-07-25 02:30,52,59.04,23.67,531.04,32212254,31058821
2025-07-25 03:00,19,42.93,4.93,333.96,23467130,17752391
2025-07-25 03:30,9,72.31,8.92,605.11,34298920,13442744
2025-07-25 04:00,42,61.17,1.0,787.61,4047503,45497712
2025-07-25 04:30,35,56.5,8.52,541.46,37423677,11618222
2025-07-25 05:00,33,48.24,1.0,397.6,29779558,38346424
2025-07-25 05:30,22,55.62,18.13,255.01,30723276,7235174
2025-07-25 06:00,22,63.95,1.0,856.11,28154265,40904949
2025-07-25 06:30,40,47.77,16.42,747.54,26245857,46074429
2025-07-25 07:00,22,33.98,1.0,746.5,40558919,15655239
2025-07-25 07:30,25,29.98,3.16,100.0,27231518,12404654
2025-07-25 08:00,45,39.85,6.93,324.87,31027363,27252490
2025-07-25 08:30,18,71.94,13.5,444.91,16462643,37738250
2025-07-25 09:00,72,41.48,3.98,258.95,23792189,1080033
2025-07-25 09:30,102,16.3,12.46,397.85,1048576,24767365
2025-07-25 10:00,122,62.68,1.0,376.85,5012193,34844180
2025-07-25 10:30,77,48.09,6.59,100.0,10810818,29213327
2025-07-25 11:00,105,43.09,10.63,325.02,44050677,49356472
2025-07-25 11:30,85,22.31,5.47,435.15,38776340,43421532
2025-07-25 12:00,32,62.98,1.0,140.27,1048576,47542435
2025-07-25 12:30,42,55.94,6.31,585.41,14648606,8923381
2025-07-25 13:00,13,36.5,10.74,298.14,19702743,28332523
2025-07-25 13:30,15,48.15,2.05,373.41,17196646,14805893
2025-07-25 14:00,101,87.76,9.2,240.69,16976445,46546288
2025-07-25 14:30,61,80.47,1.0,472.88,14480834,19765657
2025-07-25 15:00,89,59.56,13.71,560.28,34613493,31121735
2025-07-25 15:30,33,52.95,15.46,171.57,1048576,16829644
2025-07-25 16:00,97,53.02,1.0,346.03,42876272,34603008
2025-07-25 16:30,86,67.19,13.39,291.47,17794334,1048576
2025-07-25 17:00,28,39.21,8.87,100.0,43945820,29171384
2025-07-25 17:30,17,60.73,1.0,467.38,1048576,10412359
2025-07-25 18:00,42,38.33,3.61,836.03,4183818,1048576
2025-07-25 18:30,31,48.56,9.94,383.8,37381734,25365053
2025-07-25 19:00,26,78.86,9.14,413.75,18664652,44092620
2025-07-25 19:30,46,49.68,1.0,578.0,26937917,1509949
2025-07-25 20:00,42,55.74,1.72,890.43,25039994,39122370
2025-07-25 20:30,32,41.9,13.07,862.62,21474836,26203914
2025-07-25 21:00,24,45.37,1.0,852.46,24851251,47752151
2025-07-25 21:30,5,59.19,4.39,624.06,38241566,17469276
2025-07-25 22:00,9,25.4,1.0,327.54,5840568,5452595
2025-07-25 22:30,50,63.63,8.05,294.11,8619294,28416409
2025-07-25 23:00,6,30.75,6.08,826.54,15948840,61111009
2025-07-25 23:30,12,46.25,20.39,472.0,64571310,16944988
2025-07-26 00:00,43,46.04,9.5,720.85,25941770,1048576
2025-07-26 00:30,29,14.65,7.02,406.61,32212254,30649876
2025-07-26 01:00,31,77.74,2.6,340.3,60219719,22743613
2025-07-26 01:30,5,32.05,2.33,464.8,63952650,1048576
2025-07-26 02:00,41,48.74,1.44,297.22,1048576,12991856
2025-07-26 02:30,3,56.16,9.2,683.65,1992294,13778288
2025-07-26 03:00,22,32.74,1.0,484.02,17228103,9416212
2025-07-26 03:30,54,11.76,1.88,665.94,21590179,20195573
2025-07-26 04:00,45,62.36,10.96,330.51,30943477,27493662
2025-07-26 04:30,18,72.66,11.17,425.51,29444014,10664017
2025-07-26 05:00,41,18.46,1.0,395.29,1048576,13631488
2025-07-26 05:30,40,23.8,1.0,409.79,9940500,1048576
2025-07-26 06:00,35,63.68,6.92,290.59,1048576,33554432
2025-07-26 06:30,13,39.26,2.68,189.35,10380902,20940062
2025-07-26 07:00,30,57.66,12.07,553.99,6920601,26644316
2025-07-26 07:30,48,59.07,5.0,448.81,4582277,12624855
2025-07-26 08:00,45,55.58,24.54,639.44,19010682,32998686
2025-07-26 08:30,37,41.68,5.09,421.85,29360128,33114030
2025-07-26 09:00,58,59.78,2.64,210.62,1698693,27567063
2025-07-26 09:30,95,42.5,17.46,604.86,11398021,2023751
2025-07-26 10:00,87,95.0,6.22,573.18,25711083,24893194
2025-07-26 10:30,36,44.03,12.11,657.7,11439964,1048576
2025-07-26 11:00,87,25.56,15.57,606.0,31876710,46063943
2025-07-26 11:30,60,83.55,1.0,461.39,34718351,6280970
2025-07-26 12:00,30,44.28,9.54,475.18,39080427,33470545
2025-07-26 12:30,55,15.09,12.22,535.71,1048576,29800529
2025-07-26 13:00,29,20.08,1.0,158.45,45560627,11093934
2025-07-26 13:30,24,66.24,13.46,444.24,27609006,25469911
2025-07-26 14:00,77,28.75,16.03,411.61,43725619,23509073
2025-07-26 14:30,65,30.49,1.0,454.72,38252052,28322037
2025-07-26 15:00,77,92.97,7.03,100.0,26172456,16609443
2025-07-26 15:30,60,79.69,2.43,473.45,40527462,27713863
2025-07-26 16:00,124,10.0,15.23,784.13,42928701,43411046
2025-07-26 16:30,65,46.26,9.73,218.96,21883781,39866859
2025-07-26 17:00,46,19.7,1.0,476.14,10643046,16326328
2025-07-26 17:30,38,49.75,5.38,630.56,33323745,7319060
2025-07-26 18:00,42,64.56,8.16,464.83,3617587,17595105
2025-07-26 18:30,51,40.86,2.21,641.7,19975372,10255073
2025-07-26 19:00,0,53.7,7.51,665.97,31866224,32778485
2025-07-26 19:30,6,64.73,5.02,602.72,32380026,46063943
2025-07-26 20:00,34,47.98,12.73,657.87,17196646,37591449
2025-07-26 20:30,36,69.1,6.84,609.65,31079792,19398656
2025-07-26 21:00,21,49.26,18.03,257.63,71009566,48098181
2025-07-26 21:30,45,59.75,5.77,650.36,42215669,26455572
2025-07-26 22:00,31,48.67,10.45,389.27,1048576,17007902
2025-07-26 22:30,51,30.61,5.96,749.87,32159825,23676846
2025-07-26 23:00,53,17.02,24.1,583.68,27304919,41901096
2025-07-26 23:30,44,42.79,1.65,701.2,15875440,6364856
2025-07-27 00:00,44,29.17,6.15,511.21,30272389,24431820
2025-07-27 00:30,20,70.91,9.62,321.2,38367395,16819159
2025-07-27 01:00,16,38.45,3.13,623.01,8482979,39489372
2025-07-27 01:30,55,88.69,18.52,421.2,27430748,13799260
2025-07-27 02:00,30,23.21,6.83,541.27,30031216,17773363
2025-07-27 02:30,43,27.97,10.04,394.43,22963814,30450647
2025-07-27 03:00,8,43.44,13.48,361.64,1048576,15686696
2025-07-27 03:30,38,46.88,2.33,641.07,22712156,23959961
2025-07-27 04:00,35,10.0,8.83,935.42,29695672,9636413
2025-07-27 04:30,40,78.15,11.47,674.56,6668943,8021606
2025-07-27 05:00,24,10.0,13.18,585.0,43316674,1048576
2025-07-27 05:30,23,36.02,4.79,667.95,32642170,21695037
2025-07-27 06:00,40,35.96,8.98,772.82,15529410,35473326
2025-07-27 06:30,45,55.49,10.17,390.7,42677043,20656947
2025-07-27 07:00,13,20.19,6.59,555.61,17385390,12991856
2025-07-27 07:30,25,53.66,22.13,550.54,43725619,9017753
2025-07-27 08:00,29,73.45,8.23,293.6,64875397,22397583
2025-07-27 08:30,14,15.17,11.02,693.62,67161292,27042775
2025-07-27 09:00,126,58.29,1.0,391.98,16252928,16588472
2025-07-27 09:30,51,35.4,6.44,572.64,16546529,20625489
2025-07-27 10:00,79,59.7,4.47,100.0,30146560,1048576
2025-07-27 10:30,68,37.45,1.0,462.62,37308334,16127098
2025-07-27 11:00,46,44.6,4.6,281.0,26728202,21579694
2025-07-27 11:30,43,89.66,12.76,566.74,30681333,35829841
2025-07-27 12:00,22,64.68,3.08,543.34,45571112,10297016
2025-07-27 12:30,18,44.48,1.0,503.87,7361003,25857884
2025-07-27 13:00,13,40.98,4.46,595.59,9563013,3261071
2025-07-27 13:30,26,48.99,1.0,764.94,19042140,5913968
2025-07-27 14:00,47,38.63,16.85,485.34,40716206,31299993
2025-07-27 14:30,72,55.35,8.96,397.76,6899630,23561502
2025-07-27 15:00,75,66.69,15.4,441.64,34623979,3397386
2025-07-27 15:30,96,59.69,13.67,526.11,32380026,31635537
2025-07-27 16:00,91,72.33,9.71,196.85,39961231,11628707
2025-07-27 16:30,85,56.45,5.02,264.64,25983713,12519997
2025-07-27 17:00,15,81.51,15.43,672.98,7612661,24714936
2025-07-27 17:30,34,13.26,4.57,313.58,34718351,15047065
2025-07-27 18:00,35,56.98,10.02,828.36,1803550,22565355
2025-07-27 18:30,22,68.29,1.0,522.16,51904512,26675773
2025-07-27 19:00,34,28.3,3.56,794.25,42572185,39898316
2025-07-27 19:30,49,81.76,7.89,815.8,30366760,8713666
2025-07-27 20:00,35,39.91,6.95,498.68,23561502,45424312
2025-07-27 20:30,45,88.75,10.29,188.74,32893829,1048576
2025-07-27 21:00,20,42.27,2.95,258.79,23278387,31111249
2025-07-27 21:30,15,40.56,14.82,732.62,28500295,9867100
2025-07-27 22:00,27,39.74,1.88,695.13,51233423,17081303
2025-07-27 22:30,14,44.75,6.51,100.0,1048576,25627197
2025-07-27 23:00,38,20.87,7.62,563.13,34697379,15047065
2025-07-27 23:30,7,68.05,9.92,799.33,23624417,43369103
2025-07-28 00:00,31,18.95,7.07,972.26,55742300,6920601
2025-07-28 00:30,34,72.65,15.92,593.3,1048576,16724787
2025-07-28 01:00,31,95.0,17.59,805.05,1048576,14092861
2025-07-28 01:30,16,26.99,1.9,672.02,4938792,29506928
2025-07-28 02:00,35,61.09,1.0,901.38,4194304,24368906
2025-07-28 02:30,47,29.94,1.0,459.04,1048576,32254197
2025-07-28 03:00,15,60.83,12.75,428.52,53110374,36584816
2025-07-28 03:30,36,73.18,7.94,649.48,1048576,45634027
2025-07-28 04:00,43,95.0,15.34,260.33,1048576,34634465
2025-07-28 04:30,27,49.27,7.88,826.73,12813598,19933429
2025-07-28 05:00,42,15.52,8.02,296.55,38105251,32317112
2025-07-28 05:30,30,22.1,1.0,566.99,16273899,8503951
2025-07-28 06:00,16,62.07,9.48,486.11,5557452,24714936
2025-07-28 06:30,28,59.73,1.0,383.04,17217617,41880125
2025-07-28 07:00,38,61.49,1.0,403.77,57734594,18769510
2025-07-28 07:30,10,63.71,13.0,505.06,17836277,30052188
2025-07-28 08:00,41,85.53,8.22,484.52,20373831,6973030
2025-07-28 08:30,34,52.88,16.13,479.73,9091153,22691184
2025-07-28 09:00,46,19.8,3.67,780.3,18098421,9321840
2025-07-28 09:30,74,14.5,1.0,340.24,26696744,3334471
2025-07-28 10:00,96,80.31,15.47,639.39,19314769,9395240
2025-07-28 10:30,63,36.17,18.12,507.3,20604518,16997416
2025-07-28 11:00,74,47.54,3.77,379.75,4645191,36888903
2025-07-28 11:30,88,61.72,18.02,511.62,1887436,34739322
2025-07-28 12:00,44,67.43,1.0,468.05,46892318,42310041
2025-07-28 12:30,48,64.39,7.37,421.56,20803747,22062039
2025-07-28 13:00,39,37.76,5.96,903.71,1048576,2673868
2025-07-28 13:30,8,43.88,6.7,212.5,9814671,13610516
2025-07-28 14:00,33,45.84,8.57,858.11,26644316,22701670
2025-07-28 14:30,78,47.74,10.72,634.54,26434600,20352860
2025-07-28 15:00,43,51.19,1.0,337.88,24243077,21128806
2025-07-28 15:30,81,45.77,4.86,201.81,30461132,1048576
2025-07-28 16:00,119,62.83,14.67,551.5,25459425,9940500
2025-07-28 16:30,58,39.34,16.38,499.0,1048576,9646899
2025-07-28 17:00,45,67.76,1.0,769.0,24672993,12855541
2025-07-28 17:30,14,47.04,1.0,863.66,32568770,11911823
2025-07-28 18:00,43,51.84,13.33,664.42,6018826,5609881
2025-07-28 18:30,18,45.21,10.83,159.37,36050042,4823449
2025-07-28 19:00,10,41.89,3.15,558.74,34152120,13694402
2025-07-28 19:30,28,27.54,11.01,518.84,20971520,52921630
2025-07-28 20:00,27,59.85,1.0,914.84,39971717,3261071
2025-07-28 20:30,34,63.96,3.35,588.26,43799019,26508001
2025-07-28 21:00,20,23.2,1.0,361.88,2977955,13579059
2025-07-28 21:30,6,86.57,7.82,516.29,15382609,9374269
2025-07-28 22:00,9,63.65,5.81,438.28,53267660,1740636
2025-07-28 22:30,55,38.69,16.97,713.33,26224885,22271754
2025-07-28 23:00,5,10.0,1.0,513.68,11418992,35169239
2025-07-28 23:30,19,30.5,1.0,583.08,49744445,19954401
2025-07-29 00:00,17,65.36,7.58,291.12,42089840,14638120
2025-07-29 00:30,24,36.1,3.35,296.28,1048576,5955911
2025-07-29 01:00,41,56.11,13.29,330.22,1048576,8126464
2025-07-29 01:30,27,75.71,9.69,868.6,35232153,25637683
2025-07-29 02:00,49,45.28,15.0,651.41,16001269,40873492
2025-07-29 02:30,38,37.96,4.2,385.11,22544384,32631685
2025-07-29 03:00,40,57.54,9.68,693.38,1048576,38031851
2025-07-29 03:30,7,16.58,5.71,452.77,23414702,18989711
2025-07-29 04:00,42,60.25,9.26,243.82,31174164,39017512
2025-07-29 04:30,14,19.96,1.0,486.33,15969812,30670848
2025-07-29 05:00,51,46.39,1.0,745.9,51527024,18234736
2025-07-29 05:30,51,41.07,4.39,628.77,15109980,54211379
2025-07-29 06:00,40,71.92,1.32,332.1,21611151,34970009
2025-07-29 06:30,43,45.16,1.0,655.02,17154703,37213962
2025-07-29 07:00,53,45.61,1.0,501.88,51768197,28636610
2025-07-29 07:30,20,49.85,3.08,423.53,16190013,33229373
2025-07-29 08:00,4,38.23,10.3,884.2,1048576,29653729
2025-07-29 08:30,27,59.96,9.16,509.5,22754099,34823208
2025-07-29 09:00,96,35.57,15.14,653.42,1048576,23823646
2025-07-29 09:30,109,38.36,3.59,501.8,1048576,1048576
2025-07-29 10:00,60,72.39,14.54,299.53,28846325,7098859
2025-07-29 10:30,79,51.39,10.15,333.24,17228103,47626321
2025-07-29 11:00,76,61.17,11.74,685.16,24379392,17144217
2025-07-29 11:30,67,18.86,14.51,405.41,13977518,21883781
2025-07-29 12:00,32,65.16,14.83,519.44,26203914,33764147
2025-07-29 12:30,51,33.41,4.94,190.46,36259758,59150172
2025-07-29 13:00,43,61.85,1.0,716.38,36091985,28238151
2025-07-29 13:30,31,71.21,13.38,395.46,3124756,32442941
2025-07-29 14:00,128,71.02,1.0,202.39,2264924,14208204
2025-07-29 14:30,43,46.12,7.03,512.42,31394365,29097984
2025-07-29 15:00,115,25.67,1.0,823.99,2694840,33208401
2025-07-29 15:30,53,40.88,18.63,479.67,31184650,20604518
2025-07-29 16:00,42,70.43,18.92,139.5,1048576,1835008
2025-07-29 16:30,86,65.62,5.14,654.05,12782141,10307502
2025-07-29 17:00,31,55.31,3.41,893.63,13621002,17332961
2025-07-29 17:30,48,54.33,9.38,318.01,10559160,1048576
2025-07-29 18:00,36,67.3,1.0,351.15,49964646,19503513
2025-07-29 18:30,26,60.47,11.13,318.13,6836715,44375736
2025-07-29 19:00,42,11.16,13.94,817.33,13379829,14344519
2025-07-29 19:30,20,19.86,4.6,710.5,8755609,53383004
2025-07-29 20:00,35,45.77,6.98,481.1,15518924,9930014
2025-07-29 20:30,24,71.39,12.63,422.5,11869880,23446159
2025-07-29 21:00,44,46.3,3.11,248.84,41691381,22701670
2025-07-29 21:30,12,38.17,1.0,789.95,18916311,46294630
2025-07-29 22:00,31,52.75,5.57,573.78,25134366,28353495
2025-07-29 22:30,12,45.33,10.35,574.51,21390950,1814036
2025-07-29 23:00,46,26.1,2.01,404.84,4886364,15214837
2025-07-29 23:30,29,75.36,2.74,189.4,21191720,31583109
2025-07-30 00:00,32,48.02,9.61,705.33,7654604,1824522
2025-07-30 00:30,25,69.97,19.42,377.23,14103347,33166458
2025-07-30 01:00,9,85.33,3.54,631.2,6102712,52596572
2025-07-30 01:30,33,27.06,16.44,364.59,16986931,1048576
2025-07-30 02:00,26,32.47,4.88,436.29,28846325,27755806
2025-07-30 02:30,6,52.17,2.93,663.33,50163875,9867100
2025-07-30 03:00,11,74.02,7.32,746.41,39940259,6941573
2025-07-30 03:30,21,75.12,6.1,169.0,1048576,32180797
2025-07-30 04:00,34,46.22,2.02,362.48,8975810,21065891
2025-07-30 04:30,53,66.55,4.53,644.66,28269608,33910947
2025-07-30 05:00,46,23.81,16.97,406.32,1048576,37654364
2025-07-30 05:30,27,28.26,1.0,417.02,25165824,14742978
2025-07-30 06:00,47,33.23,12.27,299.25,25396510,5735710
2025-07-30 06:30,40,47.25,12.56,699.1,3586129,8105492
2025-07-30 07:00,47,26.94,4.62,601.82,20478689,43484446
2025-07-30 07:30,8,36.1,16.3,446.93,29307699,31593594
2025-07-30 08:00,26,34.44,9.14,462.25,59087257,18308136
2025-07-30 08:30,24,14.35,9.57,496.96,17291018,49450844
2025-07-30 09:00,72,31.95,17.08,580.1,13065256,1048576
2025-07-30 09:30,47,42.79,13.79,403.01,10464788,22271754
2025-07-30 10:00,103,55.31,7.11,364.34,42970644,34414264
2025-07-30 10:30,46,45.36,6.45,448.96,11744051,4309647
2025-07-30 11:00,103,37.15,4.42,289.69,15959326,15445524
2025-07-30 11:30,25,23.14,1.0,500.17,23792189,40737177
2025-07-30 12:00,17,65.54,13.55,430.65,35011952,19230883
2025-07-30 12:30,50,55.48,10.31,965.85,1048576,21202206
2025-07-30 13:00,17,59.82,10.71,279.08,36920360,1048576
2025-07-30 13:30,19,56.61,13.83,408.36,11932794,1048576
2025-07-30 14:00,59,52.15,3.85,763.86,22313697,7990149
2025-07-30 14:30,74,56.37,9.17,596.61,33386659,11324620
2025-07-30 15:00,50,35.17,15.91,402.22,49157242,8566865
2025-07-30 15:30,41,53.96,1.0,100.0,10066329,9646899
2025-07-30 16:00,64,95.0,18.38,476.34,30377246,11502878
2025-07-30 16:30,96,65.81,17.12,516.34,25679626,33260830
2025-07-30 17:00,3,67.76,9.04,513.89,26843545,24148705
2025-07-30 17:30,40,78.12,9.96,590.89,7172259,22617784
2025-07-30 18:00,27,51.88,8.39,738.1,5892997,17783848
2025-07-30 18:30,40,49.53,14.21,276.95,31687966,10590617
2025-07-30 19:00,17,95.0,4.99,430.43,11880366,38493224
2025-07-30 19:30,41,56.04,8.38,100.0,20656947,1048576
2025-07-30 20:00,25,54.21,8.06,939.72,26717716,19912458
2025-07-30 20:30,39,46.67,12.19,736.18,26434600,1048576
2025-07-30 21:00,17,30.88,9.3,576.47,28070379,1048576
2025-07-30 21:30,52,29.86,4.46,385.75,52198113,20531118
2025-07-30 22:00,43,42.68,14.98,240.98,14103347,28993126
2025-07-30 22:30,35,59.6,14.98,312.16,25354567,1048576
2025-07-30 23:00,26,47.73,16.34,741.67,24652021,31237079
2025-07-30 23:30,22,10.0,12.19,461.63,35263610,3816816
2025-07-31 00:00,8,49.01,8.25,442.65,1048576,28112322
2025-07-31 00:30,22,10.0,16.4,582.19,22439526,49985617
2025-07-31 01:00,41,47.2,8.27,562.31,28972154,22512926
2025-07-31 01:30,39,60.55,9.05,516.91,6931087,17511219
2025-07-31 02:00,14,29.07,5.93,741.11,22848471,23425187
2025-07-31 02:30,15,45.24,6.22,478.01,34047262,23100129
2025-07-31 03:00,38,36.15,12.51,292.54,17112760,16724787
2025-07-31 03:30,46,69.33,10.96,869.33,14375976,1048576
2025-07-31 04:00,47,66.97,1.0,471.67,14302576,13044285
2025-07-31 04:30,35,25.0,5.54,512.14,13505658,35253125
2025-07-31 05:00,15,44.64,11.82,332.16,18675138,31006392
2025-07-31 05:30,11,20.61,19.18,818.81,30031216,15833497
2025-07-31 06:00,59,61.85,4.96,452.27,9384755,23781703
2025-07-31 06:30,32,67.98,5.6,899.22,39017512,31551651
2025-07-31 07:00,52,63.65,3.21,522.3,34613493,27787264
2025-07-31 07:30,31,59.84,8.48,317.37,15068037,1048576
2025-07-31 08:00,19,48.77,7.36,628.0,18444451,43998248
2025-07-31 08:30,33,61.88,8.25,529.53,26224885,22533898
2025-07-31 09:00,79,73.33,9.21,213.09,1048576,25616711
2025-07-31 09:30,112,26.56,6.77,461.3,28238151,19639828
2025-07-31 10:00,73,27.61,3.84,181.2,16137584,24085790
2025-07-31 10:30,95,58.15,8.65,680.6,53393489,36930846
2025-07-31 11:00,45,50.63,15.34,507.58,17364418,28028436
2025-07-31 11:30,55,33.57,11.13,598.6,43704647,9992929
2025-07-31 12:00,45,60.48,9.23,453.31,42771415,31792824
2025-07-31 12:30,58,70.29,15.0,378.23,41334865,14250147
2025-07-31 13:00,8,64.54,6.05,453.44,27598520,17448304
2025-07-31 13:30,16,10.0,1.0,272.74,32799457,26025656
2025-07-31 14:00,52,56.89,1.0,598.04,14166261,51495567
2025-07-31 14:30,98,40.99,5.39,296.43,33512488,9311354
2025-07-31 15:00,85,62.07,13.42,509.8,34917580,7822376
2025-07-31 15:30,84,91.8,8.92,739.5,5840568,14313062
2025-07-31 16:00,104,64.69,18.51,840.72,9395240,1048576
2025-07-31 16:30,71,57.53,7.31,713.22,40076574,9646899
2025-07-31 17:00,22,80.46,1.0,519.29,20887633,4750049
2025-07-31 17:30,35,46.17,6.82,523.3,21789409,27210547
2025-07-31 18:00,51,40.04,1.0,298.94,24631050,3208642
2025-07-31 18:30,20,54.35,6.88,322.77,35756441,21957181
2025-07-31 19:00,35,33.96,12.5,607.93,36448501,16074670
2025-07-31 19:30,17,70.87,6.25,281.57,1048576,33680261
2025-07-31 20:00,42,62.19,15.24,279.42,31666995,9164554
2025-07-31 20:30,11,63.29,13.45,669.91,17626562,17207132
2025-07-31 21:00,28,25.77,10.47,408.06,1048576,27283947
2025-07-31 21:30,41,56.13,1.0,373.28,19744686,3502243
2025-07-31 22:00,17,64.31,3.34,460.1,42928701,1048576
2025-07-31 22:30,48,66.21,4.71,435.7,9175040,1048576
2025-07-31 23:00,42,36.41,7.56,510.65,1048576,55197040
2025-07-31 23:30,46,50.2,3.49,702.59,55322869,1048576
2025-08-01 00:00,33,41.16,13.06,533.54,14491320,30251417
2025-08-01 00:30,15,43.59,17.03,478.4,35997614,26843545
2025-08-01 01:00,12,10.94,9.22,125.89,14029946,20080230
2025-08-01 01:30,41,57.0,12.41,537.43,46619688,26319257
2025-08-01 02:00,21,56.17,6.43,728.83,16693329,8577351
2025-08-01 02:30,43,29.07,1.0,403.82,27189575,18203279
2025-08-01 03:00,25,59.34,16.35,427.06,30240931,23194501
2025-08-01 03:30,22,72.12,1.9,393.99,19713228,38115737
2025-08-01 04:00,52,34.18,17.94,319.82,23540531,43872419
2025-08-01 04:30,26,53.24,7.7,330.42,28657582,54463037
2025-08-01 05:00,13,62.28,1.0,525.51,9709813,39688601
2025-08-01 05:30,22,66.35,5.7,201.67,27158118,48077209
2025-08-01 06:00,32,41.96,11.12,635.33,26287800,49052385
2025-08-01 06:30,24,61.23,1.19,714.2,25952256,43673190
2025-08-01 07:00,10,94.67,10.73,490.52,25962741,1048576
2025-08-01 07:30,28,49.94,12.63,708.31,11534336,13474201
2025-08-01 08:00,43,72.45,3.7,755.87,17584619,15214837
2025-08-01 08:30,37,43.16,9.89,332.23,10213130,7476346
2025-08-01 09:00,98,63.37,8.71,492.06,33942405,30293360
2025-08-01 09:30,72,31.61,11.33,520.26,19126026,45487226
2025-08-01 10:00,80,49.28,6.41,530.68,56560189,13358858
2025-08-01 10:30,74,47.21,1.0,755.67,32663142,30639390
2025-08-01 11:00,86,25.11,13.1,747.53,22429040,29517414
2025-08-01 11:30,93,41.51,1.0,181.76,55375298,1048576
2025-08-01 12:00,51,86.36,12.0,650.44,30398218,23551016
2025-08-01 12:30,28,26.32,8.37,119.56,18087936,8944353
2025-08-01 13:00,15,29.11,1.0,776.62,1048576,1048576
2025-08-01 13:30,53,20.73,9.27,798.1,38902169,30293360
2025-08-01 14:00,96,13.45,6.35,591.1,12404654,16231956
2025-08-01 14:30,72,23.58,10.18,752.27,8168407,14742978
2025-08-01 15:00,67,28.76,2.96,487.1,17217617,5662310
2025-08-01 15:30,58,75.8,16.73,599.83,23456645,68251811
2025-08-01 16:00,55,95.0,5.09,409.67,20992491,27483176
2025-08-01 16:30,36,48.22,5.59,505.69,29622272,15508439
2025-08-01 17:00,20,49.0,11.71,276.97,30167531,11576279
2025-08-01 17:30,42,57.37,7.13,161.72,32558284,29831987
2025-08-01 18:00,36,53.85,16.66,699.04,16347299,19094568
2025-08-01 18:30,44,69.13,5.58,597.13,29024583,12981370
2025-08-01 19:00,38,35.9,5.97,495.14,2694840,36574330
2025-08-01 19:30,24,49.79,1.0,592.8,24473763,1048576
2025-08-01 20:00,26,47.35,10.79,494.96,17280532,10485760
2025-08-01 20:30,22,95.0,11.48,391.51,1048576,31111249
2025-08-01 21:00,33,29.31,11.3,536.47,25742540,1048576
2025-08-01 21:30,34,42.78,10.78,252.97,37350277,21789409
2025-08-01 22:00,41,25.66,6.87,427.41,7570718,7277117
2025-08-01 22:30,44,30.77,18.99,409.39,7067402,23362273
2025-08-01 23:00,14,47.27,1.0,538.26,2925527,21453864
2025-08-01 23:30,46,57.3,18.5,925.13,32809943,27703377
2025-08-02 00:00,45,59.81,6.63,759.01,36102471,37329305
2025-08-02 00:30,15,30.2,9.25,533.55,11660165,9059696
2025-08-02 01:00,7,20.84,17.79,772.3,38451281,19671285
2025-08-02 01:30,47,47.15,11.93,451.65,42865786,6008340
2025-08-02 02:00,35,44.06,12.87,493.17,34036776,44910510
2025-08-02 02:30,17,38.39,5.53,844.94,39615201,11681136
2025-08-02 03:00,26,23.67,4.58,850.42,11922309,22418554
2025-08-02 03:30,45,30.47,1.0,637.43,1048576,19975372
2025-08-02 04:00,13,51.07,9.36,645.22,40391147,32044482
2025-08-02 04:30,46,62.1,13.72,575.57,1048576,18738053
2025-08-02 05:00,22,49.02,10.6,364.99,38545653,19251855
2025-08-02 05:30,12,67.98,12.92,246.67,27378319,24326963
2025-08-02 06:00,11,40.38,20.12,774.98,19755171,42781900
2025-08-02 06:30,11,30.42,10.74,944.03,35462840,19629342
2025-08-02 07:00,54,53.09,7.33,502.72,43138416,31121735
2025-08-02 07:30,15,43.42,4.23,679.18,13621002,43390074
2025-08-02 08:00,25,63.71,12.11,317.17,22638755,26088570
2025-08-02 08:30,42,52.95,2.71,576.95,18884853,38147194
2025-08-02 09:00,97,13.89,13.34,340.19,1048576,7927234
2025-08-02 09:30,66,84.44,6.76,534.63,10915676,4970250
2025-08-02 10:00,95,49.1,13.23,474.52,21789409,48737812
2025-08-02 10:30,66,22.14,11.52,225.16,26256343,20321402
2025-08-02 11:00,65,72.4,2.52,393.69,14564720,1541406
2025-08-02 11:30,84,60.41,3.0,570.08,35641098,8682209
2025-08-02 12:00,24,42.63,5.46,477.65,25962741,14166261
2025-08-02 12:30,14,20.13,8.54,658.46,17259560,42446356
2025-08-02 13:00,33,53.17,17.3,340.08,42131783,7329546
2025-08-02 13:30,36,62.25,6.55,382.83,13023313,33585889
2025-08-02 14:00,71,43.13,6.81,401.78,31153192,29318184
2025-08-02 14:30,89,10.0,2.67,930.95,1048576,1048576
2025-08-02 15:00,87,32.09,16.53,414.47,16808673,29748101
